id_tiempo,id_cliente,id_producto,id_region,id_vendedor,cantidad,precio_unitario,descuento,monto_total,canal_venta
248,96,43,8,10,4,6467.29,10,25869.16,Tienda
358,89,42,3,14,16,7641.97,5,122271.52,Distribuidor
395,13,29,3,14,3,23.18,0,69.54,Tienda
662,58,30,4,5,7,292.93,15,2050.51,Tienda
699,3,50,8,15,17,9213.18,0,156624.06,Online
9,58,4,5,10,6,16157.34,10,96944.04,Tienda
727,165,35,5,7,10,2544.09,10,25440.9,Distribuidor
224,120,15,5,11,12,1654.62,5,19855.44,Tienda
105,2,29,9,11,20,23.18,0,463.6,Distribuidor
608,156,45,5,5,12,4919.31,5,59031.72,Tienda
284,164,33,6,14,16,3660.95,0,58575.2,Online
529,196,45,4,15,10,5178.22,0,51782.2,Online
328,175,18,3,12,20,820.9,5,16418.0,Online
266,108,29,7,7,16,18.54,20,296.64,Tienda
585,49,7,6,12,19,8652.74,10,164402.06,Tienda
487,172,11,6,9,18,1207.57,10,21736.26,Online
571,47,19,5,2,6,986.2,15,5917.2,Tienda
572,196,43,3,11,9,6467.29,10,58205.61,Distribuidor
229,191,4,5,7,3,17952.6,0,53857.8,Tienda
599,76,2,8,14,11,10121.73,0,111339.03,Online
597,149,38,10,2,2,2831.16,15,5662.32,Tienda
698,98,50,9,5,7,8752.52,5,61267.64,Tienda
206,88,23,7,10,5,173.52,0,867.6,Distribuidor
185,200,42,2,8,15,8044.18,0,120662.7,Online
60,2,40,8,5,6,4635.73,0,27814.38,Online
163,126,28,2,3,6,270.94,5,1625.64,Tienda
488,99,1,1,1,14,23387.58,5,327426.12,Tienda
330,194,46,9,4,12,4325.1,20,51901.2,Online
255,58,49,6,5,1,9084.93,10,9084.93,Online
314,43,16,2,14,13,1516.64,5,19716.32,Online
532,153,10,9,6,10,17307.15,5,173071.5,Tienda
501,92,47,4,3,5,8949.5,0,44747.5,Distribuidor
230,187,47,3,4,13,8949.5,0,116343.5,Tienda
127,94,31,1,7,19,14559.06,5,276622.14,Distribuidor
638,13,14,10,1,9,1024.24,10,9218.16,Tienda
119,107,30,8,7,1,344.62,0,344.62,Online
157,53,31,1,5,9,14559.06,5,131031.54,Tienda
277,160,23,10,12,4,156.17,10,624.68,Online
632,31,48,5,2,4,5183.04,5,20732.16,Tienda
205,200,17,5,14,16,1104.28,0,17668.48,Tienda
419,76,47,3,1,7,8949.5,0,62646.5,Tienda
492,85,32,4,1,7,7475.77,10,52330.39,Online
587,172,26,8,3,3,101.83,20,305.49,Distribuidor
104,66,9,4,8,17,15880.36,0,269966.12,Distribuidor
52,26,21,3,14,10,170.77,0,1707.7,Online
694,81,24,7,12,10,235.71,0,2357.1,Online
142,170,4,3,6,2,17952.6,0,35905.2,Online
275,188,8,2,6,15,19010.21,20,285153.15,Tienda
409,117,39,5,14,6,8468.99,0,50813.94,Online
664,43,40,2,3,16,4172.16,10,66754.56,Tienda
164,27,6,7,15,2,13937.55,20,27875.1,Tienda
186,157,42,7,13,19,7239.76,10,137555.44,Online
134,124,47,8,2,1,7607.08,15,7607.08,Distribuidor
268,168,31,6,1,15,15325.33,0,229879.95,Tienda
590,186,47,10,4,17,8054.55,10,136927.35,Distribuidor
705,180,50,10,2,11,8752.52,5,96277.72,Tienda
680,174,9,7,3,8,15086.34,5,120690.72,Tienda
627,14,31,1,11,18,13026.53,15,234477.54,Distribuidor
507,43,29,2,13,17,19.7,15,334.9,Tienda
285,13,46,9,4,8,5406.37,0,43250.96,Tienda
241,21,24,8,8,13,223.92,5,2910.96,Tienda
510,115,45,6,2,15,5178.22,0,77673.3,Distribuidor
422,10,45,9,9,1,5178.22,0,5178.22,Online
633,164,4,5,15,3,16157.34,10,48472.02,Tienda
467,88,29,6,14,7,20.86,10,146.02,Online
339,144,50,10,10,8,7831.2,15,62649.6,Tienda
117,25,36,4,1,12,14480.41,10,173764.92,Online
382,180,39,2,1,10,8045.54,5,80455.4,Distribuidor
419,28,49,5,10,16,10094.37,0,161509.92,Online
402,56,36,8,14,4,12871.47,20,51485.88,Tienda
424,12,6,10,2,11,17421.94,0,191641.34,Tienda
603,130,31,3,8,15,14559.06,5,218385.9,Online
443,150,45,8,15,2,4919.31,5,9838.62,Tienda
178,188,37,3,2,6,12650.29,10,75901.74,Online
330,130,11,7,7,20,1207.57,10,24151.4,Distribuidor
351,76,3,8,13,8,5399.91,0,43199.28,Online
524,77,50,9,14,14,8291.86,10,116086.04,Online
206,54,12,10,12,18,824.88,10,14847.84,Online
136,182,14,3,9,12,910.44,20,10925.28,Tienda
360,144,20,8,10,11,1418.08,10,15598.88,Tienda
546,74,49,7,13,14,9084.93,10,127189.02,Online
149,14,37,1,4,4,14055.88,0,56223.52,Online
700,65,28,3,14,6,228.16,20,1368.96,Online
554,9,18,6,14,10,864.11,0,8641.1,Tienda
575,58,46,9,7,20,4595.41,15,91908.2,Online
49,98,25,7,7,10,168.91,10,1689.1,Distribuidor
56,4,47,5,4,11,7159.6,20,78755.6,Tienda
648,181,47,6,13,15,7607.08,15,114106.2,Tienda
199,76,50,8,3,20,9213.18,0,184263.6,Distribuidor
178,189,27,9,2,3,240.39,0,721.17,Online
271,34,39,3,10,14,8468.99,0,118565.86,Tienda
727,40,17,1,3,1,1104.28,0,1104.28,Distribuidor
640,158,19,5,8,20,1160.24,0,23204.8,Tienda
725,82,25,9,4,18,187.68,0,3378.24,Distribuidor
517,41,47,7,9,17,8949.5,0,152141.5,Tienda
219,170,11,6,6,3,1341.74,0,4025.22,Online
633,136,5,8,9,7,10705.66,20,74939.62,Tienda
354,115,15,4,15,1,1741.7,0,1741.7,Tienda
41,175,24,6,7,20,235.71,0,4714.2,Distribuidor
553,186,28,5,1,4,285.2,0,1140.8,Distribuidor
520,115,8,8,1,12,22574.62,5,270895.44,Online
85,25,39,3,13,7,8468.99,0,59282.93,Tienda
216,172,43,4,14,1,6467.29,10,6467.29,Tienda
720,190,40,7,11,4,4635.73,0,18542.92,Tienda
158,7,50,8,12,3,8291.86,10,24875.58,Online
183,65,16,9,2,3,1596.46,0,4789.38,Tienda
417,100,20,8,11,8,1260.52,20,10084.16,Tienda
690,31,9,9,1,11,15880.36,0,174683.96,Tienda
599,12,32,2,6,20,8306.41,0,166128.2,Distribuidor
703,78,3,10,2,4,5399.91,0,21599.64,Online
677,8,36,8,3,15,16089.34,0,241340.1,Tienda
558,76,15,3,5,5,1567.53,10,7837.65,Tienda
12,142,3,9,3,12,4319.93,20,51839.16,Online
403,138,44,9,2,1,7021.03,5,7021.03,Online
661,132,26,3,3,12,127.29,0,1527.48,Online
199,30,10,3,11,20,15485.34,15,309706.8,Tienda
562,119,30,9,2,2,292.93,15,585.86,Online
203,186,13,10,8,3,1452.87,0,4358.61,Distribuidor
672,61,25,2,5,12,187.68,0,2252.16,Tienda
461,85,33,10,11,7,3660.95,0,25626.65,Online
580,94,23,6,7,19,173.52,0,3296.88,Online
227,183,7,7,5,11,9614.16,0,105755.76,Tienda
339,123,36,8,8,5,14480.41,10,72402.05,Online
112,45,17,10,2,10,1049.07,5,10490.7,Tienda
202,68,34,2,12,5,7649.92,15,38249.6,Online
646,8,40,10,10,1,3940.37,15,3940.37,Tienda
38,142,16,5,9,19,1596.46,0,30332.74,Distribuidor
153,94,20,7,4,18,1496.87,5,26943.66,Distribuidor
298,35,20,8,9,19,1418.08,10,26943.52,Tienda
11,170,38,4,14,13,3330.78,0,43300.14,Distribuidor
526,36,20,8,3,20,1418.08,10,28361.6,Online
150,189,16,8,6,19,1436.81,10,27299.39,Online
271,95,41,4,1,16,5531.9,0,88510.4,Tienda
369,100,31,8,15,17,12260.26,20,208424.42,Tienda
664,83,18,2,12,2,864.11,0,1728.22,Distribuidor
270,149,8,9,10,9,20198.35,15,181785.15,Online
670,20,31,9,5,13,15325.33,0,199229.29,Online
361,89,10,8,13,8,17307.15,5,138457.2,Tienda
143,113,48,3,4,20,5455.83,0,109116.6,Online
192,41,44,6,10,9,7390.56,0,66515.04,Tienda
424,85,11,2,8,4,1207.57,10,4830.28,Tienda
166,166,8,7,1,16,23762.76,0,380204.16,Online
165,35,8,9,1,5,22574.62,5,112873.1,Distribuidor
265,47,18,9,7,5,864.11,0,4320.55,Tienda
678,73,39,2,4,19,7622.09,10,144819.71,Tienda
175,57,38,7,10,16,2831.16,15,45298.56,Online
187,160,37,9,5,19,11947.5,15,227002.5,Online
610,152,43,2,4,11,5748.7,20,63235.7,Online
208,134,14,9,11,5,1138.05,0,5690.25,Tienda
182,122,41,10,10,5,4978.71,10,24893.55,Online
121,24,37,8,11,18,13353.09,5,240355.62,Online
2,199,41,7,9,20,5255.3,5,105106.0,Tienda
439,59,33,8,13,2,3294.86,10,6589.72,Tienda
714,148,43,2,7,12,6826.59,5,81919.08,Online
86,73,16,10,15,16,1436.81,10,22988.96,Tienda
727,191,45,1,10,9,5178.22,0,46603.98,Tienda
671,53,25,6,7,17,187.68,0,3190.56,Online
599,65,44,5,14,5,7021.03,5,35105.15,Tienda
283,175,45,7,13,19,5178.22,0,98386.18,Online
494,46,21,6,9,18,153.69,10,2766.42,Tienda
591,89,9,7,12,9,12704.29,20,114338.61,Online
457,180,15,3,2,4,1567.53,10,6270.12,Online
563,158,46,1,3,13,4865.73,10,63254.49,Online
149,121,36,10,7,1,13675.94,15,13675.94,Online
82,156,23,1,12,9,173.52,0,1561.68,Online
533,74,24,10,1,13,212.14,10,2757.82,Distribuidor
449,3,14,4,14,6,1024.24,10,6145.44,Tienda
35,154,4,9,9,17,17952.6,0,305194.2,Tienda
37,93,32,4,11,20,8306.41,0,166128.2,Online
283,200,3,7,6,6,5399.91,0,32399.46,Tienda
530,4,18,2,15,13,820.9,5,10671.7,Online
572,150,21,6,6,10,153.69,10,1536.9,Distribuidor
200,117,48,7,10,9,5455.83,0,49102.47,Online
110,144,32,2,9,6,7891.09,5,47346.54,Online
264,138,1,10,5,4,20925.73,15,83702.92,Tienda
250,194,10,6,13,13,17307.15,5,224992.95,Tienda
29,124,23,2,5,15,147.49,15,2212.35,Online
236,81,38,7,6,8,2997.7,10,23981.6,Tienda
270,64,21,5,2,1,153.69,10,153.69,Online
183,122,36,6,6,11,16089.34,0,176982.74,Online
700,49,27,8,12,19,240.39,0,4567.41,Online
212,59,29,4,14,8,19.7,15,157.6,Online
110,31,8,2,11,20,23762.76,0,475255.2,Distribuidor
554,11,27,8,6,16,216.35,10,3461.6,Tienda
588,71,39,8,3,16,7198.64,15,115178.24,Distribuidor
228,193,20,10,3,17,1575.65,0,26786.05,Online
553,9,13,9,6,14,1380.23,5,19323.22,Online
124,179,30,9,8,6,327.39,5,1964.34,Online
216,98,8,10,2,1,23762.76,0,23762.76,Online
192,141,50,5,4,20,7831.2,15,156624.0,Online
189,128,14,7,4,20,1138.05,0,22761.0,Tienda
410,72,32,8,3,12,8306.41,0,99676.92,Tienda
103,185,41,5,13,19,4978.71,10,94595.49,Online
201,38,28,3,8,14,242.42,15,3393.88,Tienda
138,162,31,9,9,6,14559.06,5,87354.36,Tienda
575,146,16,1,7,16,1596.46,0,25543.36,Online
261,122,33,2,8,6,3660.95,0,21965.7,Tienda
573,143,24,5,6,9,235.71,0,2121.39,Online
696,156,19,4,10,4,1160.24,0,4640.96,Tienda
292,91,50,6,11,18,9213.18,0,165837.24,Tienda
390,158,50,5,8,15,7831.2,15,117468.0,Tienda
655,87,28,7,11,5,242.42,15,1212.1,Tienda
74,21,35,3,6,13,2402.75,15,31235.75,Online
728,69,31,10,11,11,13792.8,10,151720.8,Online
371,192,39,10,9,15,7622.09,10,114331.35,Distribuidor
24,33,1,4,11,14,24618.51,0,344659.14,Online
406,27,39,2,2,3,8468.99,0,25406.97,Distribuidor
27,198,25,7,9,16,178.3,5,2852.8,Tienda
632,40,8,2,11,3,23762.76,0,71288.28,Distribuidor
254,189,7,5,8,13,9614.16,0,124984.08,Tienda
175,8,14,1,11,5,1081.15,5,5405.75,Online
478,139,5,5,9,11,11374.76,15,125122.36,Tienda
611,117,38,10,7,18,3330.78,0,59954.04,Tienda
355,124,32,9,4,18,8306.41,0,149515.38,Tienda
422,67,6,3,5,15,17421.94,0,261329.1,Online
140,89,27,5,8,17,204.33,15,3473.61,Tienda
488,77,1,1,13,16,19694.81,20,315116.96,Tienda
8,141,8,6,4,10,22574.62,5,225746.2,Tienda
256,42,21,7,14,18,162.23,5,2920.14,Online
640,62,29,9,13,9,23.18,0,208.62,Tienda
702,70,44,5,11,20,6281.98,15,125639.6,Tienda
71,47,49,3,5,9,9589.65,5,86306.85,Online
279,180,50,10,8,15,8291.86,10,124377.9,Online
547,6,38,3,2,1,3330.78,0,3330.78,Online
9,60,17,2,3,5,993.85,10,4969.25,Online
320,128,1,6,8,7,24618.51,0,172329.57,Tienda
150,15,18,5,13,2,864.11,0,1728.22,Online
197,65,15,7,14,18,1654.62,5,29783.16,Online
453,64,15,1,4,8,1741.7,0,13933.6,Tienda
214,122,34,7,11,4,8549.91,5,34199.64,Distribuidor
44,191,37,9,9,11,14055.88,0,154614.68,Online
204,93,35,1,14,16,2544.09,10,40705.44,Tienda
444,84,14,1,3,4,1138.05,0,4552.2,Tienda
249,3,19,1,10,19,1160.24,0,22044.56,Tienda
159,96,26,2,4,16,114.56,10,1832.96,Online
346,195,19,1,1,3,1044.22,10,3132.66,Online
110,33,4,8,4,5,16157.34,10,80786.7,Online
355,113,2,4,1,18,9109.56,10,163972.08,Tienda
257,11,40,8,12,12,4172.16,10,50065.92,Tienda
501,49,5,10,3,10,12712.97,5,127129.7,Tienda
282,154,47,9,3,11,8054.55,10,88600.05,Online
270,139,16,6,8,5,1516.64,5,7583.2,Online
190,5,40,10,14,17,4635.73,0,78807.41,Online
65,169,5,9,14,20,13382.07,0,267641.4,Online
564,40,37,10,5,17,12650.29,10,215054.93,Online
535,169,49,2,1,11,10094.37,0,111038.07,Tienda
33,52,17,2,8,5,1104.28,0,5521.4,Online
397,169,4,8,9,2,17054.97,5,34109.94,Tienda
375,57,42,10,12,19,8044.18,0,152839.42,Online
82,120,23,1,6,7,156.17,10,1093.19,Tienda
726,15,37,10,5,14,11947.5,15,167265.0,Tienda
80,56,8,9,2,3,20198.35,15,60595.05,Online
195,50,22,9,11,8,229.27,5,1834.16,Online
571,107,10,2,13,6,17307.15,5,103842.9,Tienda
720,171,4,7,15,12,16157.34,10,193888.08,Online
516,87,9,3,9,6,15086.34,5,90518.04,Distribuidor
323,141,5,6,14,15,10705.66,20,160584.9,Online
332,156,20,4,10,14,1339.3,15,18750.2,Tienda
261,93,13,8,8,13,1307.58,10,16998.54,Distribuidor
292,153,25,1,9,1,168.91,10,168.91,Online
228,55,40,6,1,10,4635.73,0,46357.3,Tienda
523,143,42,10,15,9,6435.34,20,57918.06,Tienda
364,40,4,3,5,4,17952.6,0,71810.4,Online
263,77,6,2,10,19,17421.94,0,331016.86,Online
333,124,16,3,8,7,1436.81,10,10057.67,Tienda
98,153,8,5,1,19,20198.35,15,383768.65,Tienda
58,198,18,6,6,19,864.11,0,16418.09,Distribuidor
124,198,22,4,12,14,229.27,5,3209.78,Tienda
649,200,29,7,1,20,18.54,20,370.8,Online
578,39,46,6,9,2,5406.37,0,10812.74,Tienda
402,115,39,10,10,5,8468.99,0,42344.95,Tienda
403,38,21,3,6,8,162.23,5,1297.84,Online
561,103,39,5,2,19,7622.09,10,144819.71,Online
134,196,7,3,8,14,8652.74,10,121138.36,Tienda
585,51,50,9,10,16,9213.18,0,147410.88,Distribuidor
74,69,46,7,6,17,5406.37,0,91908.29,Tienda
688,106,40,7,6,19,4635.73,0,88078.87,Online
672,7,28,5,3,11,285.2,0,3137.2,Distribuidor
452,160,13,3,8,20,1234.94,15,24698.8,Online
382,40,8,2,2,8,23762.76,0,190102.08,Tienda
152,74,22,1,6,8,193.07,20,1544.56,Tienda
482,6,21,6,4,4,170.77,0,683.08,Tienda
535,193,15,5,9,7,1741.7,0,12191.9,Tienda
685,5,10,7,10,5,16396.24,10,81981.2,Distribuidor
175,16,22,5,4,17,241.34,0,4102.78,Tienda
476,168,17,1,2,20,1104.28,0,22085.6,Online
676,93,44,2,1,9,6651.5,10,59863.5,Online
389,131,26,2,15,13,127.29,0,1654.77,Online
191,51,38,9,8,20,3164.24,5,63284.8,Tienda
542,79,8,6,8,1,23762.76,0,23762.76,Online
701,91,49,6,11,6,10094.37,0,60566.22,Online
64,161,7,5,15,17,9614.16,0,163440.72,Online
287,58,22,3,6,1,193.07,20,193.07,Distribuidor
391,134,30,10,14,5,344.62,0,1723.1,Tienda
586,40,8,7,5,8,22574.62,5,180596.96,Distribuidor
135,53,50,3,10,11,8752.52,5,96277.72,Tienda
317,177,49,9,15,7,8580.21,15,60061.47,Online
578,41,27,6,2,5,216.35,10,1081.75,Tienda
150,187,15,1,13,4,1741.7,0,6966.8,Online
311,114,49,5,3,14,8075.5,20,113057.0,Tienda
27,196,14,10,10,4,1138.05,0,4552.2,Online
610,60,37,4,11,19,12650.29,10,240355.51,Online
488,35,5,9,14,3,12043.86,10,36131.58,Tienda
396,126,2,8,3,12,10121.73,0,121460.76,Online
16,70,13,7,4,8,1452.87,0,11622.96,Tienda
68,46,29,8,14,7,20.86,10,146.02,Tienda
253,110,17,7,13,11,938.64,15,10325.04,Online
403,157,27,10,10,13,216.35,10,2812.55,Tienda
462,117,27,1,15,2,228.37,5,456.74,Distribuidor
41,143,48,7,9,17,5183.04,5,88111.68,Tienda
450,102,41,5,13,2,5531.9,0,11063.8,Tienda
302,157,50,1,12,15,9213.18,0,138197.7,Tienda
661,116,6,2,12,5,16550.84,5,82754.2,Tienda
713,140,41,3,7,6,4978.71,10,29872.26,Tienda
464,152,8,4,15,15,23762.76,0,356441.4,Tienda
664,183,32,3,12,9,8306.41,0,74757.69,Tienda
460,163,20,6,2,3,1575.65,0,4726.95,Tienda
523,157,35,3,7,13,2544.09,10,33073.17,Tienda
343,145,40,3,3,2,4172.16,10,8344.32,Distribuidor
53,108,4,5,5,6,16157.34,10,96944.04,Tienda
186,31,16,3,4,15,1596.46,0,23946.9,Online
509,128,5,9,13,9,13382.07,0,120438.63,Online
602,169,1,8,8,16,24618.51,0,393896.16,Tienda
7,63,25,9,5,3,168.91,10,506.73,Tienda
213,13,46,3,3,18,4595.41,15,82717.38,Online
34,171,6,10,14,12,17421.94,0,209063.28,Tienda
51,28,15,7,3,11,1393.36,20,15326.96,Online
709,180,6,10,10,10,15679.75,10,156797.5,Tienda
592,93,1,1,2,6,19694.81,20,118168.86,Tienda
388,18,11,7,14,11,1341.74,0,14759.14,Tienda
125,178,38,5,6,10,3164.24,5,31642.4,Tienda
215,157,26,1,2,17,127.29,0,2163.93,Tienda
495,186,19,10,15,17,928.19,20,15779.23,Tienda
325,67,21,9,10,10,162.23,5,1622.3,Distribuidor
629,145,8,8,9,12,19010.21,20,228122.52,Tienda
185,157,5,4,12,16,12712.97,5,203407.52,Online
25,120,49,2,12,7,10094.37,0,70660.59,Tienda
423,12,38,6,6,20,2664.62,20,53292.4,Tienda
207,177,10,5,5,7,18218.05,0,127526.35,Tienda
563,83,44,1,2,10,7390.56,0,73905.6,Tienda
582,158,44,1,14,11,7390.56,0,81296.16,Online
689,123,25,8,13,11,159.53,15,1754.83,Online
642,118,25,9,15,5,178.3,5,891.5,Online
58,134,11,5,10,14,1073.39,20,15027.46,Tienda
20,54,25,10,11,11,178.3,5,1961.3,Online
153,72,38,1,6,12,3330.78,0,39969.36,Distribuidor
584,156,10,7,3,18,15485.34,15,278736.12,Tienda
323,182,23,1,5,10,156.17,10,1561.7,Tienda
380,116,5,5,4,16,11374.76,15,181996.16,Tienda
39,200,33,4,15,6,3660.95,0,21965.7,Online
494,129,36,3,4,17,16089.34,0,273518.78,Online
536,80,22,6,3,16,217.21,10,3475.36,Tienda
528,174,2,3,4,4,8603.47,15,34413.88,Tienda
534,30,5,1,5,15,13382.07,0,200731.05,Distribuidor
341,120,45,1,2,20,4401.49,15,88029.8,Tienda
320,164,40,4,6,10,4635.73,0,46357.3,Online
327,198,48,8,11,10,5455.83,0,54558.3,Online
118,4,3,10,9,5,5399.91,0,26999.55,Tienda
562,82,9,5,3,7,15086.34,5,105604.38,Distribuidor
176,19,12,5,10,10,870.7,5,8707.0,Distribuidor
134,8,39,8,15,18,8045.54,5,144819.72,Tienda
89,110,22,7,3,4,241.34,0,965.36,Tienda
707,180,31,8,10,19,13792.8,10,262063.2,Online
731,195,4,9,2,11,15259.71,15,167856.81,Distribuidor
96,179,13,8,2,15,1380.23,5,20703.45,Tienda
230,37,43,10,5,15,6826.59,5,102398.85,Distribuidor
682,85,3,6,8,13,5399.91,0,70198.83,Tienda
359,123,45,8,14,3,4919.31,5,14757.93,Online
131,131,5,2,7,12,12043.86,10,144526.32,Tienda
665,19,37,5,9,4,14055.88,0,56223.52,Tienda
635,63,2,9,3,19,9615.64,5,182697.16,Distribuidor
214,178,43,10,7,13,7185.88,0,93416.44,Tienda
350,140,25,4,3,14,178.3,5,2496.2,Tienda
729,147,11,8,2,3,1207.57,10,3622.71,Tienda
100,114,12,3,5,15,916.53,0,13747.95,Distribuidor
702,153,38,7,6,3,3164.24,5,9492.72,Tienda
143,149,41,1,13,2,5531.9,0,11063.8,Online
299,100,47,10,10,5,8502.02,5,42510.1,Tienda
325,77,40,10,13,7,4172.16,10,29205.12,Distribuidor
445,184,22,6,2,10,193.07,20,1930.7,Tienda
413,33,48,5,1,20,4364.66,20,87293.2,Online
1,181,14,9,14,18,910.44,20,16387.92,Distribuidor
32,61,18,7,12,4,734.49,15,2937.96,Tienda
415,98,49,7,9,11,9084.93,10,99934.23,Online
193,143,43,7,14,6,6826.59,5,40959.54,Distribuidor
687,33,30,3,1,14,344.62,0,4824.68,Online
498,169,38,7,3,1,3330.78,0,3330.78,Online
713,155,13,7,10,14,1234.94,15,17289.16,Online
460,99,44,6,4,17,7021.03,5,119357.51,Online
510,188,1,4,12,20,24618.51,0,492370.2,Tienda
590,94,19,1,1,14,928.19,20,12994.66,Tienda
493,177,6,2,3,12,17421.94,0,209063.28,Tienda
287,120,27,9,2,17,192.31,20,3269.27,Tienda
483,162,25,2,11,20,187.68,0,3753.6,Tienda
55,88,21,9,13,19,170.77,0,3244.63,Online
480,147,17,6,7,15,1049.07,5,15736.05,Online
37,178,23,10,12,10,173.52,0,1735.2,Online
644,122,23,10,3,19,173.52,0,3296.88,Tienda
639,7,49,5,8,10,8580.21,15,85802.1,Online
285,65,39,3,10,17,8468.99,0,143972.83,Online
115,155,15,3,15,9,1741.7,0,15675.3,Tienda
378,45,20,5,13,5,1418.08,10,7090.4,Tienda
540,9,35,6,2,16,2826.77,0,45228.32,Distribuidor
158,127,31,7,13,20,12260.26,20,245205.2,Online
172,54,42,10,12,15,7239.76,10,108596.4,Tienda
119,14,18,3,8,2,777.7,10,1555.4,Online
545,60,5,7,11,10,12712.97,5,127129.7,Tienda
543,112,27,1,5,16,240.39,0,3846.24,Distribuidor
324,136,18,1,2,15,864.11,0,12961.65,Distribuidor
442,157,1,5,6,12,19694.81,20,236337.72,Online
598,101,32,8,13,4,8306.41,0,33225.64,Tienda
602,198,45,4,9,8,4660.4,10,37283.2,Online
11,173,38,1,14,6,3330.78,0,19984.68,Online
107,176,24,8,6,14,235.71,0,3299.94,Online
35,7,7,10,2,10,9614.16,0,96141.6,Online
223,154,18,2,12,20,777.7,10,15554.0,Distribuidor
134,97,13,10,13,3,1234.94,15,3704.82,Distribuidor
260,76,1,8,11,4,22156.66,10,88626.64,Distribuidor
284,197,8,7,12,15,19010.21,20,285153.15,Distribuidor
76,71,13,1,7,11,1452.87,0,15981.57,Online
272,46,41,8,2,2,5531.9,0,11063.8,Tienda
183,166,43,8,2,7,6467.29,10,45271.03,Online
658,28,24,8,12,14,235.71,0,3299.94,Online
585,187,26,5,13,2,127.29,0,254.58,Tienda
655,1,39,1,11,16,8468.99,0,135503.84,Online
400,148,35,1,9,5,2544.09,10,12720.45,Tienda
413,187,24,2,9,16,223.92,5,3582.72,Online
493,32,13,10,9,13,1162.3,20,15109.9,Distribuidor
311,103,11,1,11,12,1341.74,0,16100.88,Distribuidor
348,21,27,8,13,3,240.39,0,721.17,Tienda
41,99,1,4,5,7,24618.51,0,172329.57,Tienda
367,125,16,2,15,4,1436.81,10,5747.24,Tienda
198,7,26,10,4,7,127.29,0,891.03,Tienda
658,79,1,8,9,3,22156.66,10,66469.98,Distribuidor
17,10,5,6,1,15,10705.66,20,160584.9,Online
217,168,26,9,8,2,120.93,5,241.86,Distribuidor
593,60,3,2,1,18,5399.91,0,97198.38,Tienda
482,159,15,1,4,16,1567.53,10,25080.48,Tienda
647,13,42,5,14,5,8044.18,0,40220.9,Tienda
605,17,48,2,2,15,4910.25,10,73653.75,Tienda
208,110,26,6,13,20,127.29,0,2545.8,Tienda
701,148,37,9,3,13,14055.88,0,182726.44,Online
607,45,22,6,2,7,217.21,10,1520.47,Online
173,179,33,6,9,5,3294.86,10,16474.3,Online
42,35,16,2,13,8,1277.17,20,10217.36,Tienda
162,5,32,8,2,20,8306.41,0,166128.2,Online
724,167,14,10,15,6,910.44,20,5462.64,Online
212,37,45,5,9,16,4660.4,10,74566.4,Tienda
625,178,19,1,10,8,928.19,20,7425.52,Online
91,161,10,5,6,16,16396.24,10,262339.84,Tienda
121,136,15,2,10,18,1741.7,0,31350.6,Online
475,198,36,4,5,18,15284.87,5,275127.66,Online
702,122,11,8,3,4,1207.57,10,4830.28,Online
372,73,23,4,7,2,173.52,0,347.04,Online
464,12,40,2,12,20,3940.37,15,78807.4,Online
30,125,25,9,2,18,187.68,0,3378.24,Online
606,149,39,6,7,8,7622.09,10,60976.72,Online
113,84,14,4,2,11,1138.05,0,12518.55,Online
384,57,7,2,8,14,8172.04,15,114408.56,Tienda
149,56,38,10,8,2,2831.16,15,5662.32,Online
199,162,42,6,5,12,8044.18,0,96530.16,Online
582,16,17,5,3,5,1104.28,0,5521.4,Online
176,195,19,6,4,15,1102.23,5,16533.45,Distribuidor
653,157,33,3,10,20,3660.95,0,73219.0,Distribuidor
534,126,20,4,10,8,1575.65,0,12605.2,Tienda
438,189,15,4,4,15,1741.7,0,26125.5,Online
605,39,31,10,15,19,15325.33,0,291181.27,Online
481,188,47,9,1,2,8949.5,0,17899.0,Tienda
714,26,46,8,8,13,5136.05,5,66768.65,Online
710,188,30,7,4,18,310.16,10,5582.88,Online
93,5,3,8,11,10,5399.91,0,53999.1,Online
597,7,22,8,8,15,205.14,15,3077.1,Tienda
379,161,31,8,12,13,15325.33,0,199229.29,Tienda
708,86,11,9,1,3,1341.74,0,4025.22,Online
627,139,42,10,13,9,7239.76,10,65157.84,Online
343,189,16,1,9,3,1436.81,10,4310.43,Distribuidor
114,99,37,6,8,12,11947.5,15,143370.0,Tienda
663,144,44,2,9,12,7390.56,0,88686.72,Tienda
342,62,45,9,2,7,5178.22,0,36247.54,Tienda
720,54,45,4,6,19,4401.49,15,83628.31,Online
433,71,45,1,2,9,4919.31,5,44273.79,Online
539,32,45,8,12,15,4919.31,5,73789.65,Tienda
462,159,33,6,13,18,3111.81,15,56012.58,Tienda
468,23,14,2,7,3,1138.05,0,3414.15,Distribuidor
79,28,1,3,5,10,19694.81,20,196948.1,Online
210,134,31,1,5,5,14559.06,5,72795.3,Tienda
485,89,2,7,8,18,8097.38,20,145752.84,Tienda
65,6,19,4,14,1,1160.24,0,1160.24,Distribuidor
351,168,29,6,8,11,22.02,5,242.22,Tienda
455,118,26,5,10,17,108.2,15,1839.4,Online
267,59,24,8,6,10,235.71,0,2357.1,Distribuidor
292,117,30,3,10,2,344.62,0,689.24,Distribuidor
180,182,30,3,3,18,344.62,0,6203.16,Online
588,33,7,8,5,2,7691.33,20,15382.66,Online
